,id,c_time,entered_competition_cnt,code_share_cnt,talk_board_cnt,country_code,python_level,ds_level
12177,16617,2020-06-19 16:17,1,0,0,82,1,1
12178,6169,2020-06-19 16:29,1,0,0,82,1,1
12179,6267,2020-06-19 16:29,5,0,0,82,1,1
12180,3613,2020-06-19 16:39,5,0,0,82,1,1
12181,12250,2020-06-19 16:46,2,0,0,82,1,1
12182,11690,2020-06-19 16:47,5,0,0,82,1,1
12183,13202,2020-06-19 16:49,5,0,0,82,1,1
12184,351,2020-06-19 16:50,5,0,0,82,1,1
12185,1224,2020-06-19 16:58,1,0,0,82,1,1
12186,13426,2020-06-19 17:02,1,0,0,82,1,1
12187,1910,2020-06-19 17:11,3,0,0,82,1,1
12188,12786,2020-06-19 17:11,5,0,0,82,1,1
12189,16628,2020-06-19 17:13,0,0,0,82,1,1
12190,20695,2020-06-19 17:16,0,0,0,82,1,1
12191,3478,2020-06-19 17:32,5,0,0,82,1,1
12192,1836,2020-06-19 17:39,1,0,0,82,1,1
12193,11106,2020-06-19 17:55,5,0,0,82,1,1
12194,14856,2020-06-19 18:01,6,0,0,82,1,1
12195,18839,2020-06-19 18:10,6,0,0,82,1,1
12196,6827,2020-06-19 18:15,6,0,0,82,1,1
12197,18609,2020-06-19 18:45,9,0,0,82,1,1
12198,2347,2020-06-19 18:50,5,0,0,82,1,1
12199,12755,2020-06-19 19:24,2,0,0,82,1,1
12200,17980,2020-06-19 19:25,5,0,0,82,1,1
12201,15809,2020-06-19 19:34,0,0,0,82,1,1
12202,18094,2020-06-19 19:42,1,0,0,82,1,1
12203,9330,2020-06-19 20:02,3,0,0,82,1,1
12204,12594,2020-06-19 20:10,5,0,0,82,1,1
12205,18502,2020-06-19 20:33,5,0,0,82,1,1
12206,9722,2020-06-19 20:48,5,0,0,82,1,1
12207,14703,2020-06-19 21:12,4,0,0,82,1,1
12208,3400,2020-06-19 22:06,6,0,0,82,1,1
12209,16911,2020-06-19 22:26,5,0,0,82,1,1
12210,14418,2020-06-19 22:28,5,0,0,82,1,1
12211,17981,2020-06-19 22:31,0,0,0,82,1,1
12212,14119,2020-06-19 22:40,5,0,0,82,1,1
12213,15144,2020-06-19 22:46,0,0,0,82,1,1
12214,14750,2020-06-19 23:09,5,0,0,82,1,1
12215,21163,2020-06-19 23:15,3,0,0,82,1,1
12216,6897,2020-06-19 23:26,5,0,0,82,1,1
12217,18316,2020-06-19 23:38,0,0,0,82,1,1
12218,7507,2020-06-19 23:50,5,0,0,82,1,1
12219,11547,2020-06-20 0:01,11,0,0,82,1,1
12220,17686,2020-06-20 0:10,3,0,0,82,1,1
12221,18426,2020-06-20 0:46,5,0,0,82,1,1
12222,563,2020-06-20 0:58,5,0,0,82,1,1
12223,12611,2020-06-20 1:44,5,0,0,82,1,1
12224,18357,2020-06-20 2:05,7,0,0,82,1,1
12225,20011,2020-06-20 2:37,6,0,0,82,1,1
12226,7436,2020-06-20 8:22,1,0,0,82,1,1
12227,2002,2020-06-20 9:38,2,0,0,82,1,1
12228,14475,2020-06-20 9:51,7,0,0,82,1,1
12229,12659,2020-06-20 10:05,0,0,0,82,1,1
12230,14236,2020-06-20 10:31,5,0,0,82,1,1
12231,14643,2020-06-20 10:43,5,0,0,82,1,1
12232,15609,2020-06-20 10:58,5,0,0,82,1,1
12233,14907,2020-06-20 11:04,0,0,0,82,1,1
12234,5742,2020-06-20 11:26,5,0,0,82,1,1
12235,3155,2020-06-20 11:32,5,0,1,82,1,1
12236,1970,2020-06-20 11:38,5,0,0,82,1,1
12237,21746,2020-06-20 11:43,7,0,0,82,1,1
12238,10449,2020-06-20 11:56,5,0,0,82,1,1
12239,19443,2020-06-20 12:33,5,0,0,82,1,1
12240,3375,2020-06-20 13:00,1,0,0,82,1,1
12241,11310,2020-06-20 13:03,5,0,0,82,1,1
12242,1638,2020-06-20 13:07,5,0,0,82,1,1
12243,3067,2020-06-20 13:20,5,0,0,82,1,1
12244,15061,2020-06-20 13:31,6,0,0,82,1,1
12245,6789,2020-06-20 13:38,3,0,0,82,1,1
12246,3894,2020-06-20 13:41,5,0,0,82,1,1
12247,4320,2020-06-20 13:44,2,0,0,82,1,1
12248,19540,2020-06-20 13:54,4,0,0,82,1,1
12249,14229,2020-06-20 13:55,1,0,0,82,1,1
12250,2721,2020-06-20 13:56,2,0,0,82,1,1
12251,5359,2020-06-20 13:59,3,0,0,82,1,1
12252,1996,2020-06-20 14:00,4,0,0,82,1,1
12253,20883,2020-06-20 14:23,2,0,0,82,1,1
12254,6255,2020-06-20 14:23,6,0,0,82,1,1
12255,11436,2020-06-20 14:24,5,0,0,82,1,1
12256,5994,2020-06-20 14:27,0,0,0,82,1,1
12257,20871,2020-06-20 14:29,9,0,0,82,1,1
12258,5201,2020-06-20 14:44,5,0,0,82,1,1
12259,6601,2020-06-20 16:20,5,0,0,82,1,1
12260,11082,2020-06-20 16:39,2,0,0,82,1,1
12261,19508,2020-06-20 16:55,1,0,0,82,1,1
12262,5786,2020-06-20 17:42,5,0,0,82,1,1
12263,11165,2020-06-20 18:00,3,0,0,82,1,1
12264,12033,2020-06-20 18:29,3,0,0,82,1,1
12265,8608,2020-06-20 18:30,1,0,0,82,1,1
12266,16704,2020-06-20 18:36,1,0,0,82,1,1
12267,12535,2020-06-20 19:39,2,0,0,82,1,1
12268,14367,2020-06-20 19:56,1,0,0,82,1,1
12269,1262,2020-06-20 21:03,2,0,0,82,1,1
12270,4624,2020-06-20 22:47,8,0,0,82,1,1
12271,11919,2020-06-20 23:27,1,0,0,82,1,1
12272,18757,2020-06-21 0:02,1,0,0,82,1,1
12273,11621,2020-06-21 1:47,3,0,0,82,1,1
12274,20522,2020-06-21 4:03,0,0,0,82,1,1
12275,13424,2020-06-21 9:37,2,0,0,82,1,1
12276,5716,2020-06-21 11:10,1,0,0,82,1,1
12277,14828,2020-06-21 12:02,1,0,0,82,1,1
12278,4173,2020-06-21 12:29,1,0,0,82,1,1
12279,18276,2020-06-21 13:16,1,0,0,82,1,1
12280,15996,2020-06-21 13:20,1,0,0,82,1,1
12281,8816,2020-06-21 13:31,1,0,0,82,1,1
12282,19650,2020-06-21 13:35,4,0,0,82,1,1
12283,17199,2020-06-21 14:16,1,0,0,82,1,1
12284,13437,2020-06-21 14:28,1,0,0,82,1,1
12285,19954,2020-06-21 15:39,3,0,26,82,1,1
12286,13583,2020-06-21 15:42,2,0,0,82,1,1
12287,10561,2020-06-21 15:53,1,0,0,82,1,1
12288,20792,2020-06-21 17:31,1,0,0,82,1,1
12289,11432,2020-06-21 17:45,1,0,0,82,1,1
12290,4074,2020-06-21 18:29,1,0,0,82,1,1
12291,15523,2020-06-21 19:36,4,0,0,82,1,1
12292,17601,2020-06-21 19:38,5,0,0,82,1,1
12293,7600,2020-06-21 19:46,4,0,0,82,1,1
12294,21329,2020-06-21 20:01,1,0,0,82,1,1
12295,13445,2020-06-21 20:13,1,0,0,82,1,1
12296,11282,2020-06-21 20:40,3,0,0,82,1,1
12297,16710,2020-06-21 21:28,1,0,0,82,1,1
12298,15112,2020-06-21 21:40,5,0,0,82,1,1
12299,19093,2020-06-21 21:45,1,0,0,82,1,1
12300,16889,2020-06-21 23:02,2,0,0,82,1,1
12301,10980,2020-06-21 23:33,0,0,0,82,1,1
12302,16217,2020-06-21 23:53,1,0,0,82,1,1
12303,15409,2020-06-22 0:20,2,0,0,82,1,1
12304,6252,2020-06-22 1:28,1,0,0,82,1,1
12305,18776,2020-06-22 1:50,1,0,0,82,1,1
12306,4807,2020-06-22 2:08,3,0,0,82,1,1
12307,15159,2020-06-22 2:48,1,0,0,82,1,1
12308,21120,2020-06-22 8:25,4,0,0,82,1,1
12309,14794,2020-06-22 8:33,4,0,0,82,1,1
12310,1365,2020-06-22 9:25,1,0,0,82,1,1
12311,1162,2020-06-22 10:23,1,0,0,82,1,1
12312,2787,2020-06-22 10:34,1,0,0,82,1,1
12313,7630,2020-06-22 10:38,4,0,0,82,1,1
12314,12473,2020-06-22 10:40,6,0,0,82,1,1
12315,6644,2020-06-22 11:08,1,0,0,82,1,1
12316,6619,2020-06-22 11:15,1,0,0,82,1,1
12317,9799,2020-06-22 11:16,1,0,0,82,1,1
12318,14128,2020-06-22 11:19,1,0,0,82,1,1
12319,12720,2020-06-22 11:20,2,0,0,82,1,1
12320,12136,2020-06-22 11:22,0,0,0,82,1,1
12321,8736,2020-06-22 11:22,1,0,1,82,1,1
12322,8654,2020-06-22 11:23,1,0,0,82,1,1
12323,9280,2020-06-22 11:29,1,0,0,82,1,1
12324,1294,2020-06-22 11:34,0,0,0,82,1,1
12325,16070,2020-06-22 12:08,2,0,0,82,1,1
12326,2078,2020-06-22 12:28,2,0,0,82,1,1
12327,20536,2020-06-22 12:40,2,0,0,82,1,1
12328,16041,2020-06-22 13:15,2,0,0,82,1,1
12329,21539,2020-06-22 13:38,7,0,1,82,1,1
12330,2164,2020-06-22 13:48,3,0,0,82,1,1
12331,3898,2020-06-22 13:50,2,0,0,82,1,1
12332,8156,2020-06-22 13:57,0,0,0,82,1,1
12333,9848,2020-06-22 14:27,1,0,0,82,1,1
12334,20394,2020-06-22 14:39,4,0,0,82,1,1
12335,8233,2020-06-22 14:46,1,0,0,82,1,1
12336,1975,2020-06-22 14:49,1,0,0,82,1,1
12337,8825,2020-06-22 14:51,1,0,0,82,1,1
12338,8076,2020-06-22 15:07,5,0,0,82,1,1
12339,17438,2020-06-22 15:14,2,0,0,82,1,1
12340,19535,2020-06-22 15:21,3,0,0,82,1,1
12341,17847,2020-06-22 15:22,7,0,0,82,1,1
12342,14067,2020-06-22 15:31,5,0,0,82,1,1
12343,5445,2020-06-22 15:32,1,0,0,82,1,1
12344,3378,2020-06-22 15:37,1,0,0,82,1,1
12345,6867,2020-06-22 15:40,4,0,0,82,1,1
12346,3548,2020-06-22 16:17,1,0,0,82,1,1
12347,22063,2020-06-22 16:48,4,0,1,82,1,1
12348,19478,2020-06-22 17:22,1,0,0,82,1,1
12349,6629,2020-06-22 17:23,1,0,0,82,1,1
12350,20564,2020-06-22 17:37,2,0,0,82,1,1
12351,15513,2020-06-22 17:39,3,0,0,82,1,1
12352,16789,2020-06-22 17:55,2,0,0,82,1,1
12353,20718,2020-06-22 18:02,1,0,0,82,1,1
12354,18790,2020-06-22 18:03,1,0,0,82,1,1
12355,517,2020-06-22 18:09,1,0,0,82,1,1
12356,3328,2020-06-22 18:10,1,0,0,82,1,1
12357,9095,2020-06-22 18:14,2,0,0,82,1,1
12358,8768,2020-06-22 19:20,2,0,0,82,1,1
12359,12501,2020-06-22 19:28,0,0,0,82,1,1
12360,16090,2020-06-22 19:36,1,0,0,82,1,1
12361,14028,2020-06-22 20:06,1,0,0,82,1,1
12362,4718,2020-06-22 20:17,3,0,0,82,1,1
12363,16559,2020-06-22 20:26,1,0,0,82,1,1
12364,14560,2020-06-22 20:30,0,0,0,82,1,1
12365,15789,2020-06-22 21:20,2,0,0,82,1,1
12366,6765,2020-06-22 21:30,4,0,0,82,1,1
12367,18629,2020-06-22 22:17,1,0,0,82,1,1
12368,19506,2020-06-22 22:35,1,0,0,82,1,1
12369,4065,2020-06-22 23:06,2,0,0,82,1,1
12370,9932,2020-06-22 23:13,3,0,0,82,1,1
12371,16836,2020-06-22 23:30,0,0,0,82,1,1
12372,20999,2020-06-22 23:34,9,5,3,82,1,1
12373,15476,2020-06-23 0:11,4,0,0,82,1,1
12374,19652,2020-06-23 0:39,2,0,0,82,1,1
12375,11966,2020-06-23 0:57,3,0,0,82,1,1
12376,7265,2020-06-23 1:18,0,0,0,82,1,1
12377,14769,2020-06-23 1:30,1,0,0,82,1,1
12378,7275,2020-06-23 8:56,3,0,0,82,1,1
12379,15686,2020-06-23 9:21,1,0,0,82,1,1
12380,5320,2020-06-23 9:35,0,0,0,82,1,1
12381,13079,2020-06-23 10:15,0,0,0,82,1,1
12382,6360,2020-06-23 10:17,3,0,0,82,1,1
12383,16253,2020-06-23 10:28,1,0,0,82,1,1
12384,14436,2020-06-23 10:43,1,0,0,82,1,1
12385,1939,2020-06-23 10:49,2,0,0,82,1,1
12386,16736,2020-06-23 10:52,1,0,0,82,1,1
12387,11799,2020-06-23 11:05,0,0,0,82,1,1
12388,3524,2020-06-23 11:06,2,0,0,82,1,1
12389,5696,2020-06-23 11:13,1,0,0,82,1,1
12390,21570,2020-06-23 12:10,0,0,0,82,1,1
12391,20250,2020-06-23 12:27,0,0,0,82,1,1
12392,7464,2020-06-23 14:21,2,0,0,82,1,1
12393,18691,2020-06-23 14:23,4,0,0,82,1,1
12394,10976,2020-06-23 14:32,3,0,0,82,1,1
12395,10196,2020-06-23 14:35,1,0,0,82,1,1
12396,17177,2020-06-23 14:36,1,0,0,82,1,1
12397,18589,2020-06-23 16:05,8,0,0,82,1,1
12398,10996,2020-06-23 16:10,2,0,2,82,1,1
12399,18866,2020-06-23 16:10,1,0,0,82,1,1
12400,13032,2020-06-23 16:15,3,0,0,82,1,1
12401,18029,2020-06-23 16:15,1,0,0,82,1,1
12402,13621,2020-06-23 16:18,1,0,0,82,1,1
12403,8289,2020-06-23 16:35,4,0,0,82,1,1
12404,18980,2020-06-23 16:40,7,0,0,82,1,1
12405,14580,2020-06-23 16:53,1,0,0,82,1,1
12406,6312,2020-06-23 17:10,1,0,0,82,1,1
12407,21296,2020-06-23 17:20,3,0,0,82,1,1
12408,15970,2020-06-23 17:23,0,0,0,82,1,1
12409,15082,2020-06-23 17:45,3,0,0,82,1,1
12410,21689,2020-06-23 18:49,0,0,0,82,1,1
12411,4346,2020-06-23 19:25,1,0,0,82,1,1
12412,21381,2020-06-23 19:53,4,0,0,82,1,1
12413,21573,2020-06-23 20:08,4,0,0,82,1,1
12414,1794,2020-06-23 20:10,0,0,0,82,1,1
12415,3806,2020-06-23 20:23,0,0,0,82,1,1
12416,5228,2020-06-23 20:25,3,0,0,82,1,1
12417,5772,2020-06-23 20:26,0,0,0,82,1,1
12418,20007,2020-06-23 20:58,0,0,0,82,1,1
12419,5367,2020-06-23 21:08,1,0,0,82,1,1
12420,9457,2020-06-23 21:52,1,0,0,82,1,1
12421,7505,2020-06-23 22:25,3,0,0,82,1,1
12422,7657,2020-06-23 23:06,1,0,0,82,1,1
12423,13370,2020-06-23 23:25,1,0,0,82,1,1
12424,15743,2020-06-23 23:32,0,0,0,82,1,1
12425,6696,2020-06-23 23:47,2,0,0,82,1,1
12426,7219,2020-06-23 23:54,0,0,0,82,1,1
12427,931,2020-06-24 0:05,2,0,0,82,1,1
12428,9194,2020-06-24 0:41,1,0,0,82,1,1
12429,7732,2020-06-24 0:45,0,0,0,82,1,1
12430,2691,2020-06-24 7:23,0,0,0,82,1,1
12431,4670,2020-06-24 7:30,1,0,0,82,1,1
12432,2243,2020-06-24 9:23,1,0,0,82,1,1
12433,21540,2020-06-24 10:22,4,0,0,82,1,1
12434,7808,2020-06-24 10:25,0,0,0,82,1,1
12435,10015,2020-06-24 10:34,0,0,0,82,1,1
12436,19828,2020-06-24 10:37,5,0,7,82,1,1
12437,5970,2020-06-24 10:53,5,0,0,82,1,1
12438,19449,2020-06-24 11:06,3,0,0,82,1,1
12439,8254,2020-06-24 11:54,7,0,0,82,1,1
12440,1911,2020-06-24 12:16,2,0,0,82,1,1
12441,20292,2020-06-24 12:17,3,0,0,82,1,1
12442,11997,2020-06-24 12:20,0,0,0,82,1,1
12443,20472,2020-06-24 12:37,1,0,0,82,1,1
12444,10663,2020-06-24 13:05,2,0,0,82,1,1
12445,4021,2020-06-24 13:28,0,0,0,82,1,1
12446,19033,2020-06-24 13:46,1,0,0,82,1,1
12447,10605,2020-06-24 13:47,1,0,0,82,1,1
12448,14861,2020-06-24 13:49,2,0,0,82,1,1
12449,10917,2020-06-24 13:52,2,0,0,82,1,1
12450,12247,2020-06-24 13:55,2,0,0,82,1,1
12451,7014,2020-06-24 14:06,2,0,0,82,1,1
12452,14878,2020-06-24 14:11,1,0,0,82,1,1
12453,6380,2020-06-24 14:14,4,0,0,82,1,1
12454,11018,2020-06-24 14:15,3,0,0,82,1,1
12455,14043,2020-06-24 14:57,0,0,0,82,1,1
12456,12840,2020-06-24 15:14,5,0,1,82,1,1
12457,9544,2020-06-24 15:23,2,0,0,82,1,1
12458,15796,2020-06-24 15:37,2,0,0,82,1,1
12459,15944,2020-06-24 15:51,4,0,0,82,1,1
12460,16496,2020-06-24 16:48,0,0,0,82,1,1
12461,1980,2020-06-24 16:48,3,0,0,82,1,1
12462,22060,2020-06-24 16:57,1,0,0,82,1,1
12463,11126,2020-06-24 17:51,2,0,0,82,1,1
12464,16330,2020-06-24 17:52,2,0,0,82,1,1
12465,17318,2020-06-24 18:05,3,0,0,82,1,1
12466,5472,2020-06-24 19:03,2,0,0,82,1,1
12467,8877,2020-06-24 20:37,0,0,0,82,1,1
12468,14177,2020-06-24 20:54,0,0,0,82,1,1
12469,8362,2020-06-24 21:19,0,0,0,82,1,1
12470,2893,2020-06-24 21:21,3,0,0,82,1,1
12471,1139,2020-06-24 22:02,0,0,0,82,1,1
12472,9357,2020-06-24 22:22,1,0,0,82,1,1
12473,21,2020-06-24 22:32,1,0,0,7,1,1
12474,17181,2020-06-24 23:09,1,0,0,82,1,1
12475,14694,2020-06-25 0:24,0,0,0,82,1,1
12476,19596,2020-06-25 10:05,5,0,0,82,1,1
12477,8697,2020-06-25 10:54,2,0,1,82,1,1
12478,16463,2020-06-25 10:57,1,0,0,82,1,1
12479,11179,2020-06-25 12:06,1,0,0,82,1,1
12480,19684,2020-06-25 13:30,1,0,0,82,1,1
12481,944,2020-06-25 13:40,2,0,0,82,1,1
12482,2282,2020-06-25 14:53,2,0,0,82,1,1
12483,1598,2020-06-25 14:53,0,0,0,82,1,1
12484,4837,2020-06-25 16:00,1,0,0,82,1,1
12485,19520,2020-06-25 16:07,0,0,0,82,1,1
12486,17069,2020-06-25 17:18,3,0,0,82,1,1
12487,17212,2020-06-25 17:27,2,0,0,82,1,1
12488,11497,2020-06-25 18:08,1,0,0,82,1,1
12489,14053,2020-06-25 18:40,1,0,0,82,1,1
12490,12414,2020-06-25 18:43,3,0,0,82,1,1
12491,1268,2020-06-25 19:09,2,0,0,82,1,1
12492,401,2020-06-25 19:39,0,0,0,82,1,1
12493,12341,2020-06-25 19:41,0,0,0,82,1,1
12494,4278,2020-06-25 19:48,1,0,0,82,1,1
12495,1323,2020-06-25 20:02,1,0,0,31,1,1
12496,15253,2020-06-25 20:07,1,0,0,82,1,1
12497,662,2020-06-25 20:08,3,0,0,82,1,1
12498,17035,2020-06-25 22:07,1,0,0,82,1,1
12499,15439,2020-06-25 22:14,3,0,1,82,1,1
12500,9328,2020-06-25 23:02,2,0,1,82,1,1
12501,2218,2020-06-25 23:11,1,0,0,82,1,1
12502,10450,2020-06-25 23:58,2,0,0,82,1,1
12503,8992,2020-06-26 1:10,1,0,0,82,1,1
12504,18216,2020-06-26 1:30,2,0,0,82,1,1
12505,15719,2020-06-26 9:32,4,0,0,82,1,1
12506,18156,2020-06-26 10:22,1,0,0,82,1,1
12507,13862,2020-06-26 11:09,1,0,0,82,1,1
12508,21471,2020-06-26 11:12,1,0,0,82,1,1
12509,6984,2020-06-26 12:21,4,0,0,82,1,1
12510,2718,2020-06-26 12:42,1,0,0,82,1,1
12511,19250,2020-06-26 13:24,2,0,0,82,1,1
12512,8498,2020-06-26 13:50,1,0,0,82,1,1
12513,3494,2020-06-26 14:17,1,0,0,82,1,1
12514,10617,2020-06-26 14:18,1,0,0,82,1,1
12515,19235,2020-06-26 14:24,3,0,0,82,1,1
12516,11199,2020-06-26 14:26,2,0,0,82,1,1
12517,6505,2020-06-26 15:02,0,0,0,82,1,1
12518,12338,2020-06-26 15:31,3,0,0,82,1,1
12519,16791,2020-06-26 16:04,1,0,0,82,1,1
12520,6928,2020-06-26 16:19,1,0,0,82,1,1
12521,6755,2020-06-26 16:19,2,0,0,82,1,1
12522,13796,2020-06-26 16:27,3,0,0,82,1,1
12523,3942,2020-06-26 16:28,1,0,0,82,1,1
12524,7266,2020-06-26 16:42,1,0,0,82,1,1
12525,21739,2020-06-26 16:56,1,0,0,82,1,1
12526,5655,2020-06-26 17:02,1,0,0,82,1,1
12527,2570,2020-06-26 17:02,2,0,0,82,1,1
12528,16614,2020-06-26 17:05,2,0,2,82,1,1
12529,19213,2020-06-26 17:24,4,0,0,82,1,1
12530,10441,2020-06-26 17:32,3,0,0,82,1,1
12531,19955,2020-06-26 17:41,5,0,0,82,1,1
12532,7798,2020-06-26 17:49,6,0,0,82,1,1
12533,13359,2020-06-26 17:53,0,0,0,82,1,1
12534,11959,2020-06-26 18:02,0,0,0,82,1,1
12535,5633,2020-06-26 18:05,2,0,0,82,1,1
12536,20678,2020-06-26 18:38,0,0,0,82,1,1
12537,16510,2020-06-26 18:45,1,0,0,82,1,1
12538,1096,2020-06-26 19:37,3,0,0,82,1,1
12539,13113,2020-06-26 19:45,0,0,0,82,1,1
12540,6832,2020-06-26 20:40,3,0,0,82,1,1
12541,13827,2020-06-26 20:54,1,0,0,82,1,1
12542,17250,2020-06-26 21:45,2,0,2,82,1,1
12543,15426,2020-06-26 22:06,1,0,0,82,1,1
12544,18179,2020-06-26 22:16,2,0,0,82,1,1
12545,2118,2020-06-26 22:29,1,0,0,82,1,1
12546,21499,2020-06-26 22:50,1,0,0,82,1,1
12547,5709,2020-06-26 22:57,2,0,0,82,1,1
12548,6001,2020-06-26 23:59,2,0,0,82,1,1
12549,3516,2020-06-27 1:33,1,0,0,82,1,1
12550,18867,2020-06-27 10:20,2,0,0,82,1,1
12551,4773,2020-06-27 11:57,1,0,0,82,1,1
12552,10558,2020-06-27 13:18,1,0,0,82,1,1
12553,17353,2020-06-27 13:38,1,0,0,82,1,1
12554,16670,2020-06-27 15:53,2,0,0,82,1,1
12555,10754,2020-06-27 16:00,4,0,0,82,1,1
12556,21413,2020-06-27 16:26,1,0,0,82,1,1
12557,6238,2020-06-27 17:04,1,0,0,82,1,1
12558,17668,2020-06-27 20:17,2,0,0,82,1,1
12559,17367,2020-06-27 21:07,1,0,0,82,1,1
12560,12813,2020-06-27 22:28,1,0,0,82,1,1
12561,18821,2020-06-27 22:43,0,0,0,82,1,1
12562,3583,2020-06-27 23:33,1,0,0,82,1,1
12563,6326,2020-06-28 0:07,3,0,0,82,1,1
12564,5160,2020-06-28 0:12,4,0,0,82,1,1
12565,569,2020-06-28 1:48,1,0,0,82,1,1
12566,21596,2020-06-28 5:22,1,0,0,82,1,1
12567,20964,2020-06-28 8:48,1,0,0,82,1,1
12568,15736,2020-06-28 10:02,2,0,0,82,1,1
12569,9697,2020-06-28 10:08,2,0,1,82,1,1
12570,20602,2020-06-28 10:10,2,0,0,82,1,1
12571,10750,2020-06-28 12:59,0,0,0,82,1,1
12572,5391,2020-06-28 13:34,2,0,0,82,1,1
12573,1965,2020-06-28 13:49,6,0,0,82,1,1
12574,12360,2020-06-28 14:14,2,0,0,82,1,1
12575,10486,2020-06-28 15:50,4,2,0,82,1,1
12576,19403,2020-06-28 15:51,1,0,0,1,1,1
12577,10461,2020-06-28 16:04,0,0,0,82,1,1
12578,12800,2020-06-28 16:38,1,0,0,82,1,1
12579,12172,2020-06-28 17:26,2,0,0,82,1,1
12580,542,2020-06-28 17:46,1,0,0,82,1,1
12581,7921,2020-06-28 18:26,1,0,0,82,1,1
12582,19129,2020-06-28 19:16,2,0,0,82,1,1
12583,5796,2020-06-28 20:34,0,0,0,82,1,1
12584,20918,2020-06-28 21:58,1,0,0,82,1,1
12585,19325,2020-06-28 23:07,1,0,0,82,1,1
12586,9501,2020-06-28 23:07,0,0,0,82,1,1
12587,19729,2020-06-29 0:00,0,0,0,82,1,1
12588,4054,2020-06-29 0:20,1,0,0,82,1,1
12589,21139,2020-06-29 0:20,1,0,0,82,1,1
12590,783,2020-06-29 0:58,1,0,0,82,1,1
12591,9536,2020-06-29 9:50,2,0,0,82,1,1
12592,5592,2020-06-29 10:02,2,0,0,82,1,1
12593,20535,2020-06-29 10:16,0,0,0,82,1,1
12594,19922,2020-06-29 10:43,2,0,0,82,1,1
12595,11687,2020-06-29 10:56,2,0,0,82,1,1
12596,12766,2020-06-29 10:58,2,0,0,82,1,1
12597,2732,2020-06-29 10:58,2,0,0,82,1,1
12598,12964,2020-06-29 10:59,2,0,0,82,1,1
12599,12075,2020-06-29 11:05,21,1,2,82,1,1
12600,16085,2020-06-29 11:35,1,0,0,82,1,1
12601,19579,2020-06-29 11:41,2,0,0,82,1,1
12602,19265,2020-06-29 12:17,4,0,0,82,1,1
12603,18290,2020-06-29 12:22,1,0,0,82,1,1
12604,11650,2020-06-29 12:22,6,0,0,82,1,1
12605,6092,2020-06-29 12:22,2,0,0,82,1,1
12606,15861,2020-06-29 12:36,4,0,1,82,1,1
12607,6549,2020-06-29 12:41,1,0,0,82,1,1
12608,2451,2020-06-29 12:57,3,0,0,82,1,1
12609,19958,2020-06-29 12:57,3,0,0,82,1,1
12610,17240,2020-06-29 13:07,2,0,0,82,1,1
12611,4815,2020-06-29 13:10,1,0,0,82,1,1
12612,17061,2020-06-29 13:11,5,0,0,82,1,1
12613,18925,2020-06-29 13:22,4,0,0,82,1,1
12614,18201,2020-06-29 13:28,0,0,0,82,1,1
12615,2675,2020-06-29 13:50,7,0,0,82,1,1
12616,18923,2020-06-29 14:16,1,0,0,82,1,1
12617,3399,2020-06-29 14:25,1,0,0,82,1,1
12618,11262,2020-06-29 14:56,1,0,0,82,1,1
12619,14704,2020-06-29 15:01,2,0,0,82,1,1
12620,14359,2020-06-29 15:10,1,0,0,82,1,1
12621,15147,2020-06-29 15:23,1,0,0,82,1,1
12622,1202,2020-06-29 15:28,2,0,0,82,1,1
12623,10007,2020-06-29 15:34,3,0,0,82,1,1
12624,20782,2020-06-29 16:03,0,0,0,82,1,1
12625,1987,2020-06-29 16:05,1,0,0,82,1,1
12626,16302,2020-06-29 16:14,0,0,0,82,1,1
12627,20791,2020-06-29 16:17,37,0,0,82,1,1
12628,4434,2020-06-29 16:48,1,0,0,82,1,1
12629,8815,2020-06-29 17:15,2,0,0,82,1,1
12630,17279,2020-06-29 17:23,1,0,0,82,1,1
12631,5503,2020-06-29 17:46,1,0,0,82,1,1
12632,20173,2020-06-29 18:02,1,0,0,82,1,1
12633,15108,2020-06-29 18:27,1,0,0,82,1,1
12634,10301,2020-06-29 18:29,1,0,0,82,1,1
12635,16620,2020-06-29 18:29,1,0,0,82,1,1
12636,21922,2020-06-29 18:43,1,0,0,82,1,1
12637,6907,2020-06-29 18:59,2,0,0,82,1,1
12638,8243,2020-06-29 19:04,1,0,0,82,1,1
12639,6580,2020-06-29 19:19,1,0,0,82,1,1
12640,12485,2020-06-29 19:23,0,0,0,82,1,1
12641,19461,2020-06-29 19:39,8,0,0,82,1,1
12642,12567,2020-06-29 19:51,1,0,0,82,1,1
12643,6219,2020-06-29 20:33,0,0,0,82,1,1
12644,5444,2020-06-29 20:39,2,0,0,82,1,1
12645,20504,2020-06-29 20:46,11,0,0,82,1,1
12646,13361,2020-06-29 20:48,1,0,0,82,1,1
12647,13146,2020-06-29 21:21,2,0,0,82,1,1
12648,11394,2020-06-29 21:27,7,0,1,82,1,1
12649,12583,2020-06-29 21:36,3,0,0,82,1,1
12650,1733,2020-06-29 22:24,1,0,0,82,1,1
12651,2740,2020-06-29 22:43,2,0,0,82,1,1
12652,11665,2020-06-29 23:05,2,0,0,82,1,1
12653,17781,2020-06-29 23:21,2,0,0,82,1,1
12654,20830,2020-06-29 23:46,1,0,0,82,1,1
12655,7950,2020-06-29 23:53,3,0,0,82,1,1
12656,13817,2020-06-30 0:19,0,0,0,82,1,1
12657,22078,2020-06-30 2:57,2,0,0,82,1,1
